Year,Background,Index,Period_1_commu,Period_2_commu,Period_3_commu,Period_1_commu_internal,Period_2_commu_internal,Period_3_commu_internal
2016.0,hospitality,8513,,,3.0,,,
2017.0,economics,6043,,,,,,
2018.0,computer science,5111,,,248.0,,,
2018.0,communication,5041,,,,,,
2018.0,hospitality,4199,,,3.0,,,
2017.0,business,6730,,,,,,
2017.0,business,6032,,,23.0,,,21.0
2018.0,psychology,4412,,,65.0,,,
2018.0,computer science,3506,,,,,,
2019.0,automation & control systems,2814,,,14.0,,,
2015.0,womens studies,8624,,,,,,
2017.0,multidisciplinary sciences,6261,,,21.0,,,
2019.0,psychology,2209,,,12.0,,,
2019.0,multidisciplinary sciences,2332,,,12.0,,,
2017.0,linguistics,6746,,,2.0,,,1.0
2017.0,sociology,5294,,,4.0,,,
2017.0,computer science,6850,,,220.0,,,
2015.0,computer science,9073,,,220.0,,,
2019.0,computer science,1926,,,94.0,,,
2017.0,linguistics,6732,,,,,,
2018.0,computer science,4456,,,7.0,,,1.0
2017.0,environmental sciences,6966,,,1.0,,,
2018.0,computer science,4447,,,97.0,,,
2018.0,computer science,3169,,,,,,
2017.0,computer science,6224,,,,,,
2016.0,linguistics,8279,,,,,,
2017.0,ethnic studies,6819,,,25.0,,,
2016.0,health care sciences & services,7293,,,54.0,,,
2018.0,cultural studies,4261,,,,,,
2015.0,engineering,9235,,,,,,
2017.0,psychology,5299,,,5.0,,,
2017.0,social sciences,5287,,,12.0,,,1.0
2017.0,computer science,6754,,,74.0,,,48.0
2017.0,computer science,5314,,,131.0,,,
2017.0,computer science,6091,,,,,,
2019.0,communication,2591,,,,,,
2017.0,international relations,7002,,,1.0,,,
2017.0,engineering,5515,,,21.0,,,
2019.0,computer science,2172,,,14.0,,,
2018.0,communication,4782,,,25.0,,,
2016.0,computer science,7164,,,,,,
2016.0,cultural studies,7781,,,2.0,,,1.0
2017.0,green & sustainable science & technology,5190,,,6.0,,,
2017.0,business,5242,,,56.0,,,
2018.0,medicine,4429,,,,,,
2017.0,"public, environmental & occupational health",5495,,,8.0,,,14.0
2016.0,health care sciences & services,7353,,,,,,
2018.0,health care sciences & services,5086,,,8.0,,,
2017.0,health care sciences & services,6029,,,22.0,,,
2018.0,gastroenterology & hepatology,4350,,,79.0,,,
2018.0,computer science,3772,,,,,,
2016.0,computer science,8046,,,,,,
2018.0,business,4651,,,3.0,,,
2017.0,psychology,5720,,,42.0,,,19.0
2017.0,communication,6633,,,,,,
2017.0,dentistry,5472,,,96.0,,,
2018.0,green & sustainable science & technology,5068,,,,,,
2017.0,computer science,5559,,,,,,
2018.0,medicine,4834,,,,,,
2016.0,computer science,7308,,,,,,
2016.0,communication,7025,,,,,,
2016.0,computer science,7386,,,68.0,,,
2016.0,health care sciences & services,8410,,,,,,
2017.0,"public, environmental & occupational health",6440,,,,,,
2016.0,communication,8518,,,54.0,,,
2019.0,psychology,730,,,1.0,,,2.0
2015.0,"public, environmental & occupational health",8785,,,,,,
2016.0,substance abuse,8129,,,240.0,,,63.0
2014.0,automation & control systems,10285,,,,,,
2017.0,computer science,5197,,,36.0,,,
2017.0,education & educational research,6418,,,,,,
2016.0,psychology,7708,,,166.0,,,
2017.0,"public, environmental & occupational health",6513,,,166.0,,,
2017.0,communication,5414,,,218.0,,,
2017.0,cultural studies,6186,,,,,,
2019.0,computer science,1928,,,47.0,,,
2017.0,communication,6547,,,8.0,,,
2018.0,psychology,3302,,,42.0,,,8.0
2018.0,education,4696,,,64.0,,,
2018.0,"public, environmental & occupational health",5130,,,17.0,,,
2016.0,computer science,7996,,,29.0,,,3.0
2015.0,psychology,8892,,,,,,
2017.0,computer science,6041,,,6.0,,,
2017.0,mathematics,5440,,,4.0,,,
2019.0,information science & library science,748,,,4.0,,,
2017.0,computer science,5679,,,,,,
2017.0,computer science,5982,,,38.0,,,
2018.0,business,4656,,,3.0,,,
2018.0,geography,5017,,,6.0,,,3.0
2015.0,ethnic studies,8876,,,,,,
2015.0,cultural studies,8994,,,25.0,,,
2016.0,geography,7471,,,,,,
2017.0,ethnic studies,6507,,,25.0,,,1.0
2017.0,hospitality,6863,,,3.0,,,
2016.0,geosciences,7713,,,,,,
2016.0,engineering,7469,,,21.0,,,
2017.0,communication,6938,,,,,,
2016.0,education & educational research,7059,,,11.0,,,
2019.0,communication,2831,,,93.0,,,
2018.0,education,3570,,,8.0,,,2.0
2017.0,chemistry,5745,,,6.0,,,
2018.0,communication,4963,,,112.0,,,
2018.0,social sciences,4670,,,48.0,,,3.0
2018.0,computer science,4352,,,4.0,,,3.0
2017.0,psychology,5568,,,62.0,,,
2018.0,geography,5065,,,6.0,,,3.0
2017.0,multidisciplinary sciences,5167,,,6.0,,,3.0
2018.0,computer science,4049,,,7.0,,,
2019.0,engineering,2787,,,125.0,,,
2014.0,computer science,10289,,,,,,
2018.0,hospitality,4630,,,185.0,,,
2017.0,engineering,5514,,,,,,
2017.0,computer science,6993,,,6.0,,,3.0
2018.0,communication,4221,,,,,,
2017.0,communication,5556,,,159.0,,,1.0
2016.0,multidisciplinary sciences,8015,,,6.0,,,3.0
2017.0,communication,6925,,,,,,
2016.0,computer science,7151,,,,,,
2018.0,computer science,3463,,,9.0,,,
2018.0,computer science,4168,,,9.0,,,
2018.0,international relations,4894,,,,,,
2016.0,communication,7678,,,,,,
2017.0,humanities,6760,,,235.0,,,
2019.0,computer science,1140,,,,,,
2017.0,linguistics,5601,,,,,,
2017.0,linguistics,6412,,,,,,
2017.0,psychology,5523,,,5.0,,,
2018.0,psychiatry,4302,,,,,,
2017.0,psychology,5913,,,66.0,,,15.0
2017.0,communication,5390,,,34.0,,,3.0
2018.0,communication,4438,,,11.0,,,1.0
2017.0,green & sustainable science & technology,6425,,,4.0,,,3.0
2017.0,communication,6539,,,,,,
2017.0,business,6756,,,11.0,,,
2018.0,immunology,4458,,,,,,
2018.0,"public, environmental & occupational health",5124,,,70.0,,,
2017.0,computer science,5793,,,,,,
2015.0,economics,8578,,,,,,
2017.0,computer science,6734,,,4.0,,,
2016.0,engineering,8318,,,24.0,,,3.0
2017.0,computer science,6955,,,,,,
2017.0,computer science,5291,,,,,,
2017.0,business,6768,,,16.0,,,1.0
2017.0,business,6559,,,,,,
2018.0,computer science,4157,,,27.0,,,
2018.0,computer science,4464,,,14.0,,,
2018.0,computer science,3236,,,4.0,,,3.0
2018.0,computer science,3233,,,123.0,,,
2018.0,computer science,4637,,,4.0,,,
2016.0,environmental studies,8505,,,4.0,,,
2018.0,education & educational research,4703,,,16.0,,,
2018.0,multidisciplinary sciences,3803,,,,,,
2017.0,education & educational research,6137,,,16.0,,,4.0
2017.0,education & educational research,6230,,,16.0,,,
2017.0,education & educational research,6618,,,16.0,,,4.0
2017.0,environmental sciences,5270,,,6.0,,,3.0
2018.0,surgery,3292,,,9.0,,,
2018.0,surgery,3581,,,9.0,,,2.0
2018.0,psychology,4470,,,5.0,,,
2015.0,communication,9678,,,2.0,,,
2017.0,sociology,5588,,,11.0,,,
2014.0,biodiversity conservation,10299,,,6.0,,,3.0
2017.0,engineering,5361,,,,,,
2016.0,computer science,7739,,,131.0,,,
2017.0,information science & library science,5215,,,,,,
2017.0,computer science,5501,,,,,,
2018.0,geography,4999,,,4.0,,,3.0
2019.0,communication,2703,,,2.0,,,
2018.0,computer science,4426,,,21.0,,,3.0
2018.0,computer science,4296,,,81.0,,,
2018.0,engineering,3528,,,72.0,,,
2018.0,engineering,3819,,,72.0,,,
2017.0,computer science,5583,,,1.0,,,2.0
2015.0,medical informatics,9063,,,1.0,,,
2018.0,geography,4477,,,4.0,,,3.0
2015.0,computer science,9422,,,,,,
2017.0,health care sciences & services,6377,,,13.0,,,2.0
2018.0,information science & library science,4606,,,23.0,,,1.0
2017.0,psychology,5375,,,,,,
2017.0,information science & library science,6997,,,,,,
2017.0,biochemical research methods,5328,,,,,,
2017.0,biochemical research methods,5433,,,,,,
2017.0,cardiac & cardiovascular systems,5357,,,,,,
2017.0,environmental studies,5282,,,3.0,,,1.0
2017.0,computer science,5911,,,7.0,,,
2018.0,computer science,3404,,,21.0,,,
2014.0,communication,10183,,,18.0,,,1.0
2017.0,multidisciplinary sciences,6262,,,35.0,,,2.0
2017.0,computer science,6077,,,,,,
2017.0,computer science,5477,,,6.0,,,
2017.0,international relations,6718,,,,,,
2018.0,social issues,4375,,,11.0,,,1.0
2017.0,ethnic studies,6701,,,25.0,,,
2018.0,political science,3381,,,,,,
2017.0,psychology,5277,,,51.0,,,
2018.0,computer science,3886,,,14.0,,,1.0
2018.0,computer science,4048,,,,,,
2018.0,computer science,3968,,,,,,
2016.0,computer science,7770,,,,,,
2016.0,management,8292,,,,,,
2017.0,biotechnology & applied microbiology,6827,,,8.0,,,
2017.0,biotechnology & applied microbiology,6803,,,9.0,,,2.0
2017.0,immunology,5719,,,8.0,,,
2018.0,"public, environmental & occupational health",5128,,,1.0,,,2.0
2019.0,communication,1608,,,48.0,,,
2017.0,engineering,6008,,,12.0,,,
2017.0,business,5483,,,3.0,,,
2016.0,multidisciplinary sciences,7824,,,1.0,,,3.0
2017.0,multidisciplinary sciences,5811,,,1.0,,,
2018.0,computer science,4286,,,137.0,,,
2017.0,engineering,6256,,,3.0,,,
2017.0,mathematical & computational biology,6268,,,17.0,,,
2018.0,multidisciplinary sciences,3767,,,21.0,,,
2019.0,geography,2328,,,,,,
2018.0,geography,4366,,,,,,
2017.0,information science & library science,5597,,,2.0,,,
2018.0,computer science,3667,,,7.0,,,
2018.0,communication,4394,,,15.0,,,
2018.0,communication,5090,,,,,,
2017.0,substance abuse,6020,,,35.0,,,
2018.0,geosciences,3790,,,4.0,,,3.0
2017.0,computer science,5796,,,,,,
2016.0,geography,7741,,,,,,
2015.0,computer science,8726,,,,,,
2018.0,geography,4120,,,,,,
2017.0,business,5274,,,,,,
2018.0,psychiatry,3806,,,35.0,,,
2018.0,information science & library science,4069,,,23.0,,,
2015.0,multidisciplinary sciences,8696,,,,,,
2015.0,computer science,9791,,,,,,
2018.0,linguistics,4923,,,,,,
2017.0,behavioral sciences,6005,,,,,,
2018.0,computer science,3664,,,29.0,,,
2017.0,computer science,5275,,,,,,
2019.0,substance abuse,1980,,,,,,
2018.0,"public, environmental & occupational health",4468,,,30.0,,,
2018.0,"public, environmental & occupational health",4866,,,30.0,,,2.0
2017.0,psychology,5374,,,,,,
2018.0,computer science,4159,,,,,,
2017.0,computer science,5264,,,,,,
2017.0,computer science,5384,,,63.0,,,
2019.0,business,2169,,,3.0,,,1.0
2017.0,computer science,5380,,,38.0,,,
2018.0,computer science,3902,,,238.0,,,
2016.0,computer science,7176,,,,,,
2018.0,psychology,4671,,,5.0,,,
2016.0,multidisciplinary sciences,7298,,,,,,
2018.0,multidisciplinary sciences,4036,,,12.0,,,1.0
2015.0,communication,9692,,,,,,
2017.0,communication,5545,,,141.0,,,
2017.0,computer science,5576,,,7.0,,,
2016.0,psychology,7070,,,35.0,,,
2016.0,physics,7819,,,27.0,,,1.0
2017.0,communication,5948,,,25.0,,,
2015.0,hospitality,9792,,,,,,
2017.0,public administration,5544,,,,,,
2018.0,social sciences,3961,,,44.0,,,
2018.0,computer science,3941,,,,,,
2019.0,health care sciences & services,860,,,,,,
2017.0,computer science,5362,,,,,,
2014.0,engineering,9828,,,10.0,,,
2019.0,computer science,2244,,,,,,
2011.0,communication,11612,,,,,,
2018.0,mathematics,4465,,,43.0,,,
2017.0,multidisciplinary sciences,5735,,,43.0,,,
2014.0,psychology,9812,,,,,,
2018.0,computer science,4194,,,,,,
2018.0,computer science,4342,,,139.0,,,
2018.0,computer science,2988,,,111.0,,,
2017.0,education,5411,,,,,,
2018.0,communication,4193,,,43.0,,,1.0
2015.0,critical care medicine,9281,,,,,,
2016.0,hospitality,7110,,,3.0,,,
2017.0,health care sciences & services,5851,,,9.0,,,
2019.0,computer science,1927,,,14.0,,,1.0
2017.0,psychology,5572,,,42.0,,,8.0
2017.0,computer science,6192,,,81.0,,,
2016.0,computer science,7749,,,,,,
2017.0,substance abuse,5260,,,1.0,,,
2019.0,business,1365,,,,,,
2018.0,information science & library science,4154,,,3.0,,,1.0
2017.0,communication,6830,,,,,,
2017.0,computer science,5454,,,,,,
2017.0,computer science,5945,,,,,,
2018.0,communication,2990,,,42.0,,,19.0
2017.0,computer science,5612,,,,,,
2018.0,"public, environmental & occupational health",5126,,,70.0,,,
2018.0,health care sciences & services,4148,,,70.0,,,1.0
2018.0,"public, environmental & occupational health",5133,,,70.0,,,2.0
2017.0,communication,6354,,,,,,
2017.0,transportation science & technology,6251,,,24.0,,,3.0
2018.0,communication,3896,,,,,,
2015.0,psychology,8947,,,,,,
2018.0,computer science,3945,,,125.0,,,
2016.0,computer science,7508,,,95.0,,,
2018.0,communication,2862,,,15.0,,,1.0
2019.0,communication,2281,,,15.0,,,1.0
2017.0,computer science,6289,,,97.0,,,
2018.0,psychology,4353,,,97.0,,,1.0
2017.0,humanities,6904,,,,,,
2017.0,computer science,6058,,,198.0,,,
2017.0,computer science,6384,,,198.0,,,
2018.0,business,5006,,,11.0,,,
2017.0,business,5729,,,11.0,,,
2018.0,business,5025,,,,,,
2017.0,business,5278,,,3.0,,,
2019.0,computer science,2197,,,,,,
2017.0,computer science,6117,,,7.0,,,
2016.0,computer science,7493,,,38.0,,,5.0
2016.0,computer science,8295,,,27.0,,,
2018.0,cultural studies,3999,,,25.0,,,
2017.0,information science & library science,5917,,,,,,
2017.0,psychology,5479,,,155.0,,,
2017.0,communication,5292,,,,,,
2017.0,computer science,5667,,,,,,
2018.0,computer science,4427,,,124.0,,,
2017.0,food science & technology,5307,,,,,,
2017.0,business,6545,,,3.0,,,
2018.0,computer science,3317,,,,,,
2018.0,computer science,3987,,,,,,
2016.0,engineering,7273,,,,,,
2016.0,area studies,8352,,,,,,
2017.0,computer science,5163,,,21.0,,,
2018.0,business,4416,,,,,,
2016.0,linguistics,7663,,,18.0,,,
2017.0,cultural studies,5382,,,6.0,,,
2017.0,psychology,6985,,,3.0,,,
2018.0,business,4370,,,3.0,,,
2018.0,computer science,5155,,,,,,
2018.0,environmental studies,2898,,,9.0,,,4.0
2016.0,information science & library science,8535,,,9.0,,,
2018.0,hospitality,4632,,,3.0,,,
2018.0,computer science,4339,,,124.0,,,
2018.0,computer science,3190,,,,,,
2018.0,computer science,4333,,,14.0,,,
2018.0,information science & library science,4085,,,4.0,,,
2016.0,mathematical & computational biology,8332,,,,,,
2019.0,computer science,1823,,,29.0,,,
2017.0,computer science,6213,,,124.0,,,61.0
2016.0,operations research & management science,7397,,,,,,
2019.0,geography,1634,,,6.0,,,3.0
2018.0,communication,3866,,,2.0,,,1.0
2017.0,computer science,6901,,,32.0,,,3.0
2015.0,communication,9686,,,,,,
2017.0,computer science,5713,,,26.0,,,
2018.0,computer science,3579,,,4.0,,,
2017.0,computer science,6434,,,,,,
2016.0,computer science,7162,,,14.0,,,
2016.0,information science & library science,8065,,,,,,
2016.0,communication,7701,,,16.0,,,
2017.0,clinical neurology,5632,,,8.0,,,2.0
2017.0,hospitality,6019,,,3.0,,,
2018.0,computer science,4297,,,21.0,,,
2018.0,information science & library science,3904,,,4.0,,,1.0
2019.0,information science & library science,749,,,4.0,,,
2017.0,business,5751,,,3.0,,,
2018.0,business,3147,,,27.0,,,
2017.0,engineering,5863,,,6.0,,,
2017.0,social sciences,5289,,,56.0,,,
2019.0,social sciences,2585,,,12.0,,,
2019.0,computer science,2103,,,,,,
2017.0,communication,6829,,,62.0,,,
2018.0,economics,3696,,,,,,
2017.0,communication,5233,,,176.0,,,
2018.0,communication,4067,,,156.0,,,
2018.0,multidisciplinary sciences,4051,,,9.0,,,
2016.0,computer science,8203,,,,,,
2017.0,business,6098,,,,,,
2017.0,business,6009,,,3.0,,,
2018.0,communication,4129,,,20.0,,,
2016.0,computer science,7106,,,,,,
2016.0,computer science,8284,,,5.0,,,
2015.0,business,9756,,,,,,
2019.0,environmental studies,2101,,,6.0,,,
2018.0,environmental sciences,4361,,,82.0,,,3.0
2015.0,plant sciences,9030,,,,,,
2018.0,immunology,3762,,,12.0,,,1.0
2017.0,communication,5932,,,88.0,,,10.0
2017.0,cardiac & cardiovascular systems,6125,,,,,,
2016.0,computer science,7617,,,,,,
2018.0,communication,5037,,,,,,
2017.0,communication,5204,,,122.0,,,
2017.0,computer science,5529,,,,,,
2018.0,information science & library science,4889,,,7.0,,,
2016.0,engineering,8120,,,,,,
2016.0,computer science,8282,,,2.0,,,1.0
2017.0,geography,5306,,,,,,
2012.0,psychology,11183,,,,,,
2015.0,social work,8981,,,,,,
2018.0,urology & nephrology,3562,,,9.0,,,2.0
2017.0,computer science,6530,,,,,,
2018.0,computer science,3872,,,,,,
2017.0,business,5389,,,,,,
2017.0,computer science,6868,,,,,,
2017.0,communication,5229,,,,,,
2017.0,communication,5446,,,2.0,,,
2017.0,psychology,6676,,,,,,
2015.0,communication,8707,,,,,,
2016.0,geosciences,7569,,,4.0,,,
2015.0,engineering,8993,,,,,,
2019.0,communication,988,,,,,,
2016.0,computer science,7297,,,,,,
2016.0,multidisciplinary sciences,7582,,,,,,
2017.0,international relations,6096,,,19.0,,,
2016.0,urban studies,8226,,,6.0,,,
2018.0,psychology,5116,,,101.0,,,
2018.0,substance abuse,3359,,,61.0,,,2.0
2015.0,education & educational research,9619,,,,,,
2018.0,medicine,4705,,,,,,
2015.0,education & educational research,9782,,,,,,
2019.0,"public, environmental & occupational health",2168,,,,,,
2017.0,computer science,6143,,,245.0,,,
2016.0,communication,7365,,,51.0,,,
2017.0,communication,5377,,,18.0,,,1.0
2017.0,ethics,6681,,,,,,
2017.0,substance abuse,6250,,,13.0,,,2.0
2016.0,computer science,7805,,,9.0,,,4.0
2016.0,urology & nephrology,7611,,,8.0,,,
2019.0,communication,2590,,,,,,
2018.0,computer science,3798,,,9.0,,,
2017.0,nursing,5655,,,,,,
2017.0,computer science,5643,,,,,,
2017.0,multidisciplinary sciences,5712,,,29.0,,,
2017.0,hospitality,5647,,,3.0,,,
2018.0,computer science,4500,,,,,,
2017.0,computer science,5355,,,5.0,,,
2017.0,communication,6246,,,107.0,,,62.0
2019.0,education & educational research,1243,,,16.0,,,
2018.0,communication,3915,,,2.0,,,1.0
2018.0,multidisciplinary sciences,2867,,,12.0,,,1.0
2018.0,business,4657,,,3.0,,,
2018.0,multidisciplinary sciences,2846,,,80.0,,,
2018.0,multidisciplinary sciences,3911,,,80.0,,,
2018.0,communication,4985,,,,,,
2017.0,literature,6614,,,156.0,,,
2018.0,communication,3389,,,19.0,,,1.0
2017.0,business,6487,,,3.0,,,1.0
2018.0,computer science,4612,,,,,,
2017.0,computer science,6535,,,38.0,,,22.0
2017.0,computer science,6187,,,,,,
2016.0,computer science,7527,,,4.0,,,
2018.0,business,3807,,,2.0,,,
2017.0,business,6715,,,,,,
2017.0,computer science,5549,,,7.0,,,
2018.0,computer science,2971,,,187.0,,,
2018.0,psychology,3474,,,,,,
2017.0,political science,6645,,,2.0,,,1.0
2018.0,computer science,3442,,,,,,
2018.0,computer science,5106,,,179.0,,,
2018.0,water resources,3074,,,,,,
2015.0,geography,9507,,,4.0,,,
2018.0,computer science,3939,,,3.0,,,
2018.0,communication,3993,,,,,,
2016.0,computer science,8168,,,,,,
2017.0,computer science,6806,,,78.0,,,
2016.0,business,7091,,,,,,
2018.0,gastroenterology & hepatology,4008,,,79.0,,,
2018.0,surgery,3888,,,79.0,,,
2018.0,surgery,4347,,,79.0,,,
2018.0,surgery,4319,,,8.0,,,2.0
2018.0,surgery,4153,,,79.0,,,2.0
2017.0,surgery,5763,,,79.0,,,
2016.0,business,7976,,,,,,
2015.0,education & educational research,9380,,,,,,
2016.0,communication,7026,,,,,,
2017.0,computer science,6436,,,,,,
2018.0,business,3952,,,3.0,,,
2017.0,computer science,5659,,,12.0,,,
2018.0,communication,4837,,,2.0,,,1.0
2016.0,geriatrics & gerontology,8041,,,50.0,,,
2018.0,psychology,4174,,,5.0,,,
2018.0,computer science,4070,,,31.0,,,
2016.0,computer science,7147,,,,,,
2018.0,hospitality,3384,,,59.0,,,
2018.0,communication,3992,,,15.0,,,
2017.0,hospitality,6895,,,3.0,,,1.0
2017.0,computer science,5452,,,4.0,,,
2018.0,communication,4982,,,19.0,,,
2018.0,computer science,3892,,,4.0,,,
2016.0,clinical neurology,7540,,,8.0,,,
2016.0,computer science,7672,,,17.0,,,2.0
2018.0,communication,3982,,,,,,
2017.0,ethnic studies,6820,,,25.0,,,
2018.0,computer science,3753,,,,,,
2017.0,business,6035,,,,,,
2017.0,regional & urban planning,6774,,,6.0,,,
2017.0,acoustics,6331,,,7.0,,,
2018.0,multidisciplinary sciences,3914,,,9.0,,,
2013.0,communication,10555,,,,,,
2018.0,psychology,5144,,,,,,
2018.0,clinical neurology,3478,,,,,,
2018.0,information science & library science,5088,,,,,,
2018.0,multidisciplinary sciences,3340,,,12.0,,,
2017.0,computer science,7004,,,,,,
2017.0,computer science,5752,,,,,,
2018.0,economics,3701,,,24.0,,,
2018.0,communication,4851,,,20.0,,,
2018.0,computer science,3237,,,123.0,,,
2018.0,computer science,3857,,,123.0,,,3.0
2018.0,computer science,3232,,,,,,
2018.0,computer science,3234,,,123.0,,,
2018.0,computer science,3235,,,12.0,,,
2018.0,computer science,3238,,,12.0,,,
2017.0,medicine,6115,,,,,,
2014.0,medicine,10180,,,,,,
2017.0,automation & control systems,6207,,,,,,
2017.0,geosciences,5538,,,4.0,,,1.0
2018.0,computer science,3365,,,4.0,,,3.0
2018.0,"public, environmental & occupational health",3738,,,4.0,,,
2018.0,information science & library science,4362,,,4.0,,,1.0
2019.0,computer science,1717,,,4.0,,,3.0
2018.0,geography,4573,,,4.0,,,3.0
